section,doc_id,topic_id,probability
science,http://www.bbc.co.uk/news/science-environment-35208482,18,0.282869452891
business,http://www.bbc.co.uk/news/business-35152801,17,0.191844396708
uk,http://www.bbc.co.uk/news/uk-35208485,9,0.141604401438
tech,http://www.bbc.co.uk/news/technology-35204681,13,0.184681383162
business,http://www.bbc.co.uk/news/business-35208203,9,0.170384014865
health,http://www.bbc.co.uk/news/health-35199882,17,0.130426121135
business,http://www.bbc.co.uk/news/business-35201188,5,0.17718017273
world,http://www.bbc.co.uk/news/world-35205335,9,0.264897058114
uk,http://www.bbc.co.uk/news/uk-35208935,11,0.167243746407
uk,http://www.bbc.co.uk/news/uk-35208362,18,0.136914767179
business,http://www.bbc.co.uk/news/business-35209305,3,0.171702409368
uk,http://www.bbc.co.uk/news/uk-england-35204022,17,0.261357747452
tech,http://www.bbc.co.uk/news/technology-35209117,17,0.147020022508
uk,http://www.bbc.co.uk/news/uk-35209118,7,0.181237961972
uk,http://www.bbc.co.uk/news/uk-england-35208797,9,0.13186780005
world,http://www.bbc.co.uk/news/world-35205174,18,0.19887403769
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35161295,17,0.215245633225
uk,http://www.bbc.co.uk/news/uk-england-35209457,15,0.185252407708
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209348,11,0.126179463216
science,http://www.bbc.co.uk/news/science-environment-35175504,8,0.17717323828
science,http://www.bbc.co.uk/news/science-environment-35171408,9,0.166564759089
world,http://www.bbc.co.uk/news/world-35209119,3,0.198534974723
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209648,18,0.183605406872
uk,http://www.bbc.co.uk/news/uk-35210006,18,0.175509148272
uk,http://www.bbc.co.uk/news/uk-35204869,17,0.302228162215
uk,http://www.bbc.co.uk/news/uk-35209368,18,0.142038253953
uk,http://www.bbc.co.uk/news/uk-england-35209929,17,0.159050602466
uk,http://www.bbc.co.uk/news/uk-england-34806490,9,0.237627556651
uk,http://www.bbc.co.uk/news/uk-35210208,19,0.147982189587
uk,http://www.bbc.co.uk/news/uk-35209123,19,0.22893221859
uk,http://www.bbc.co.uk/news/uk-35210007,8,0.217484955612
uk,http://www.bbc.co.uk/news/uk-england-35210037,3,0.21066325361
uk,http://www.bbc.co.uk/news/uk-35209597,17,0.275974639984
world,http://www.bbc.co.uk/news/world-35210527,7,0.258734037325
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35210061,18,0.237266189656
health,http://www.bbc.co.uk/news/health-35210560,17,0.197244009947
uk,http://www.bbc.co.uk/news/uk-35210565,5,0.174718120565
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35210812,11,0.166718666789
uk,http://www.bbc.co.uk/news/uk-england-35210519,5,0.215861784412
uk,http://www.bbc.co.uk/news/uk-35211024,17,0.131506541699
uk,http://www.bbc.co.uk/news/uk-35208934,17,0.14341884581
uk,http://www.bbc.co.uk/news/uk-england-london-35210617,18,0.21276658726
tech,http://www.bbc.co.uk/news/technology-35192737,3,0.184482409441
uk,http://www.bbc.co.uk/news/uk-england-35211366,3,0.146503030303
business,http://www.bbc.co.uk/news/business-35201197,9,0.223231746288
uk,http://www.bbc.co.uk/news/uk-35208594,9,0.16086263908
tech,http://www.bbc.co.uk/news/technology-35156021,7,0.342327550369
tech,http://www.bbc.co.uk/news/technology-35208710,5,0.218936223486
tech,http://www.bbc.co.uk/news/technology-35204679,11,0.219190916969
tech,http://www.bbc.co.uk/news/technology-35156023,7,0.331925536019
tech,http://www.bbc.co.uk/news/technology-35204680,7,0.19298456753
business,http://www.bbc.co.uk/news/business-35209136,8,0.124515000863
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35153999,18,0.165999977615
uk,http://www.bbc.co.uk/news/uk-35212696,3,0.204551366161
uk,http://www.bbc.co.uk/news/uk-35211341,5,0.176321975685
