section,doc_id,topic_id,probability
science,http://www.bbc.co.uk/news/science-environment-35208482,3,0.176705730567
business,http://www.bbc.co.uk/news/business-35152801,1,0.171463086636
uk,http://www.bbc.co.uk/news/uk-35208485,10,0.160139496646
tech,http://www.bbc.co.uk/news/technology-35204681,14,0.138554106517
business,http://www.bbc.co.uk/news/business-35208203,17,0.181301052269
health,http://www.bbc.co.uk/news/health-35199882,1,0.31079986779
business,http://www.bbc.co.uk/news/business-35201188,6,0.107834223353
world,http://www.bbc.co.uk/news/world-35205335,10,0.10486492212
uk,http://www.bbc.co.uk/news/uk-35208935,10,0.130933807328
uk,http://www.bbc.co.uk/news/uk-35208362,10,0.140827644629
business,http://www.bbc.co.uk/news/business-35209305,6,0.173754121359
uk,http://www.bbc.co.uk/news/uk-england-35204022,13,0.114050493679
tech,http://www.bbc.co.uk/news/technology-35209117,10,0.206788192893
uk,http://www.bbc.co.uk/news/uk-35209118,10,0.151139867347
uk,http://www.bbc.co.uk/news/uk-england-35208797,10,0.142675302834
world,http://www.bbc.co.uk/news/world-35205174,10,0.360478463669
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35161295,14,0.16607995704
uk,http://www.bbc.co.uk/news/uk-england-35209457,13,0.172465912778
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209348,13,0.250955842192
science,http://www.bbc.co.uk/news/science-environment-35175504,10,0.201712810435
science,http://www.bbc.co.uk/news/science-environment-35171408,6,0.191915506719
world,http://www.bbc.co.uk/news/world-35209119,14,0.125725434302
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209648,0,0.177866832333
uk,http://www.bbc.co.uk/news/uk-35210006,0,0.136076716854
uk,http://www.bbc.co.uk/news/uk-35204869,0,0.181194400079
uk,http://www.bbc.co.uk/news/uk-35209368,12,0.193796833559
uk,http://www.bbc.co.uk/news/uk-england-35209929,4,0.266878161271
uk,http://www.bbc.co.uk/news/uk-england-34806490,10,0.148314887442
uk,http://www.bbc.co.uk/news/uk-35210208,4,0.170620020087
uk,http://www.bbc.co.uk/news/uk-35209123,10,0.207304144534
uk,http://www.bbc.co.uk/news/uk-35210007,6,0.152551889329
uk,http://www.bbc.co.uk/news/uk-england-35210037,15,0.158537464576
uk,http://www.bbc.co.uk/news/uk-35209597,6,0.226860234088
world,http://www.bbc.co.uk/news/world-35210527,4,0.270716344614
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35210061,10,0.277852157051
health,http://www.bbc.co.uk/news/health-35210560,3,0.267441742859
uk,http://www.bbc.co.uk/news/uk-35210565,10,0.199087643378
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35210812,10,0.154411166364
