section,doc_id,topic_id,probability
uk,http://www.bbc.co.uk/news/uk-35554259,5,0.0996489774462
health,http://www.bbc.co.uk/news/health-35550407,2,0.126601104278
uk,http://www.bbc.co.uk/news/uk-england-35541130,15,0.103341324156
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35544711,8,0.141294374082
science,http://www.bbc.co.uk/news/science-environment-35551906,1,0.10457015421
science,http://www.bbc.co.uk/news/science-environment-35553549,4,0.120272475325
uk,http://www.bbc.co.uk/news/uk-england-35533362,5,0.130885283208
uk,http://www.bbc.co.uk/news/uk-england-35501990,4,0.131609894975
health,http://www.bbc.co.uk/news/health-35555935,15,0.102623433533
business,http://www.bbc.co.uk/news/business-35557187,3,0.138381518869
health,http://www.bbc.co.uk/news/health-35557135,0,0.0872143077787
uk,http://www.bbc.co.uk/news/uk-35545391,1,0.127946194865
uk,http://www.bbc.co.uk/news/uk-england-35557295,10,0.102488868061
uk,http://www.bbc.co.uk/news/uk-england-35552721,0,0.103998258296
uk,http://www.bbc.co.uk/news/uk-35557715,11,0.358325034369
business,http://www.bbc.co.uk/news/business-35557072,7,0.134025360185
business,http://www.bbc.co.uk/news/business-35557558,1,0.146829155711
uk,http://www.bbc.co.uk/news/uk-35557716,4,0.191618413628
business,http://www.bbc.co.uk/news/business-35553573,7,0.0960439104782
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35558324,4,0.207433676828
science,http://www.bbc.co.uk/news/science-environment-35547175,5,0.101881946218
education,http://www.bbc.co.uk/news/education-35549611,5,0.119422229011
business,http://www.bbc.co.uk/news/business-35557909,5,0.289273030943
education,http://www.bbc.co.uk/news/education-35557912,1,0.214410196748
science,http://www.bbc.co.uk/news/science-environment-35559503,10,0.155512922346
health,http://www.bbc.co.uk/news/health-35557910,7,0.21514272252
science,http://www.bbc.co.uk/news/science-environment-35557908,1,0.203489656387
health,http://www.bbc.co.uk/news/health-35548477,5,0.162165956167
business,http://www.bbc.co.uk/news/business-35557883,5,0.139275753203
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35558093,6,0.16161311366
business,http://www.bbc.co.uk/news/business-35551876,3,0.143026030934
uk,http://www.bbc.co.uk/news/uk-35556870,5,0.104267426072
business,http://www.bbc.co.uk/news/business-35559540,4,0.136346304683
uk,http://www.bbc.co.uk/news/uk-england-35558942,16,0.112926549206
business,http://www.bbc.co.uk/news/business-35541835,4,0.143701088045
business,http://www.bbc.co.uk/news/business-35559467,4,0.225073481905
business,http://www.bbc.co.uk/news/business-35559469,12,0.173569390384
tech,http://www.bbc.co.uk/news/technology-35559592,4,0.109501240562
uk,http://www.bbc.co.uk/news/uk-35557914,2,0.145390611345
tech,http://www.bbc.co.uk/news/technology-35559438,10,0.0985978072229
uk,http://www.bbc.co.uk/news/uk-35561387,5,0.243744984598
health,http://www.bbc.co.uk/news/health-35371246,5,0.175431202961
uk,http://www.bbc.co.uk/news/uk-england-35558864,8,0.105501718853
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35559622,4,0.16814471732
science,http://www.bbc.co.uk/news/science-environment-35560924,14,0.261986866262
business,http://www.bbc.co.uk/news/business-35533558,10,0.145959561737
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35558385,6,0.146782132104
uk,http://www.bbc.co.uk/news/uk-35559985,5,0.258049804232
uk,http://www.bbc.co.uk/news/uk-35561247,2,0.151607495501
tech,http://www.bbc.co.uk/news/technology-35559595,4,0.106999140573
science,http://www.bbc.co.uk/news/science-environment-35555546,1,0.111549501246
uk,http://www.bbc.co.uk/news/uk-35550567,5,0.237995429089
tech,http://www.bbc.co.uk/news/technology-35559439,18,0.0997208284333
business,http://www.bbc.co.uk/news/business-35557911,18,0.265869615075
science,http://www.bbc.co.uk/news/science-environment-35557727,5,0.13454229249
business,http://www.bbc.co.uk/news/business-35559602,5,0.156897556577
business,http://www.bbc.co.uk/news/business-35559735,5,0.238274242788
world,http://www.bbc.co.uk/news/world-35564307,3,0.176030663383
health,http://www.bbc.co.uk/news/health-35561719,10,0.11450537585
business,http://www.bbc.co.uk/news/business-35557554,4,0.110424069508
business,http://www.bbc.co.uk/news/business-35559473,3,0.19086123494
tech,http://www.bbc.co.uk/news/technology-35561246,4,0.104859159477
business,http://www.bbc.co.uk/news/business-35558163,1,0.182952046916
uk,http://www.bbc.co.uk/news/uk-england-35559931,10,0.119834245226
uk,http://www.bbc.co.uk/news/uk-35521068,5,0.134472419826
