section,doc_id,topic_id,probability
tech,http://www.bbc.co.uk/news/technology-35418212,3,0.109680820285
business,http://www.bbc.co.uk/news/business-35435932,9,0.186627803652
uk,http://www.bbc.co.uk/news/uk-35435532,1,0.347222340065
business,http://www.bbc.co.uk/news/business-35434230,16,0.141551811508
health,http://www.bbc.co.uk/news/health-35428314,3,0.0988153660657
health,http://www.bbc.co.uk/news/health-35427912,18,0.10639439146
health,http://www.bbc.co.uk/news/health-35411702,12,0.163463914674
business,http://www.bbc.co.uk/news/business-35433162,7,0.109383681888
education,http://www.bbc.co.uk/news/education-35374822,13,0.156461402578
uk,http://www.bbc.co.uk/news/uk-england-35435622,9,0.411018568287
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35433224,9,0.172939960558
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35436751,11,0.201813249619
science,http://www.bbc.co.uk/news/science-environment-35431375,9,0.109753238009
science,http://www.bbc.co.uk/news/science-environment-35431974,14,0.112784002646
business,http://www.bbc.co.uk/news/business-35437220,3,0.135273830124
world,http://www.bbc.co.uk/news/world-35437538,14,0.277333895385
uk,http://www.bbc.co.uk/news/uk-england-london-35436786,14,0.109125149565
business,http://www.bbc.co.uk/news/business-35436754,0,0.179407157228
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35435266,3,0.0954354360205
education,http://www.bbc.co.uk/news/education-35431782,14,0.120175089155
business,http://www.bbc.co.uk/news/business-28009477,13,0.100791261831
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35429681,17,0.147424142574
business,http://www.bbc.co.uk/news/business-35436187,4,0.0987992382168
business,http://www.bbc.co.uk/news/business-35436405,9,0.129570306686
tech,http://www.bbc.co.uk/news/technology-35432687,17,0.0995660997908
health,http://www.bbc.co.uk/news/health-35436517,3,0.297480531533
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35438191,9,0.10351643509
business,http://www.bbc.co.uk/news/business-35383436,9,0.102327882392
health,http://www.bbc.co.uk/news/health-35437535,4,0.1300026113
education,http://www.bbc.co.uk/news/education-35437536,2,0.259511141295
education,http://www.bbc.co.uk/news/education-35430053,14,0.142041821702
business,http://www.bbc.co.uk/news/business-35438362,9,0.230691667147
tech,http://www.bbc.co.uk/news/technology-35438475,16,0.105733259537
health,http://www.bbc.co.uk/news/health-35427491,9,0.188629657615
uk,http://www.bbc.co.uk/news/uk-england-35439393,7,0.144527964444
tech,http://www.bbc.co.uk/news/technology-35441466,3,0.115531650945
health,http://www.bbc.co.uk/news/health-35438049,9,0.104113495802
business,http://www.bbc.co.uk/news/business-35438364,14,0.250285848561
business,http://www.bbc.co.uk/news/business-35438366,13,0.277969835174
business,http://www.bbc.co.uk/news/business-35437537,9,0.251505916377
uk,http://www.bbc.co.uk/news/uk-england-london-35434207,8,0.164363647997
uk,http://www.bbc.co.uk/news/uk-england-35442727,14,0.199367862095
business,http://www.bbc.co.uk/news/business-35441191,3,0.181807988963
uk,http://www.bbc.co.uk/news/uk-35442126,18,0.197547936354
uk,http://www.bbc.co.uk/news/uk-35441107,9,0.14441066553
uk,http://www.bbc.co.uk/news/uk-35436845,0,0.150005498974
uk,http://www.bbc.co.uk/news/uk-england-35437718,9,0.21824193547
uk,http://www.bbc.co.uk/news/uk-england-35436741,9,0.107323134984
uk,http://www.bbc.co.uk/news/uk-england-35438962,13,0.143299330795
uk,http://www.bbc.co.uk/news/uk-35442392,13,0.35869294979
uk,http://www.bbc.co.uk/news/uk-35432341,9,0.163524428416
business,http://www.bbc.co.uk/news/business-35440480,9,0.128128654628
business,http://www.bbc.co.uk/news/business-35439010,15,0.0844757740198
education,http://www.bbc.co.uk/news/education-35441074,13,0.121688506517
science,http://www.bbc.co.uk/news/science-environment-35427741,9,0.116816762883
uk,http://www.bbc.co.uk/news/uk-england-35443423,9,0.140303048972
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35438052,9,0.13963184837
uk,http://www.bbc.co.uk/news/uk-35442394,8,0.427344692705
business,http://www.bbc.co.uk/news/business-35427933,9,0.120946020107
uk,http://www.bbc.co.uk/news/uk-england-35437118,14,0.151370739851
uk,http://www.bbc.co.uk/news/uk-35442130,7,0.0957247749317
uk,http://www.bbc.co.uk/news/uk-england-35443416,9,0.142952688196
health,http://www.bbc.co.uk/news/health-35028372,3,0.0820913573948
business,http://www.bbc.co.uk/news/business-35437636,9,0.146888597745
uk,http://www.bbc.co.uk/news/uk-england-35443986,17,0.117398070478
uk,http://www.bbc.co.uk/news/uk-35443974,14,0.148872924182
uk,http://www.bbc.co.uk/news/uk-35444919,8,0.189684000012
science,http://www.bbc.co.uk/news/science-environment-35422286,0,0.121336181581
uk,http://www.bbc.co.uk/news/uk-england-london-35443749,9,0.174774586976
uk,http://www.bbc.co.uk/news/uk-england-35443884,7,0.12042806012
uk,http://www.bbc.co.uk/news/uk-35291347,9,0.114756680274
uk,http://www.bbc.co.uk/news/uk-england-35445868,10,0.105115736797
business,http://www.bbc.co.uk/news/business-35443899,4,0.133082105726
uk,http://www.bbc.co.uk/news/uk-35444666,13,0.145310334179
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35444146,2,0.110004198182
science,http://www.bbc.co.uk/news/science-environment-35421347,14,0.224317604795
business,http://www.bbc.co.uk/news/business-35441066,12,0.117144867871
