section,doc_id,topic_id,probability
business,http://www.bbc.co.uk/news/business-35994323,0,0.111491997086
health,http://www.bbc.co.uk/news/health-35992055,15,0.106691455071
uk,http://www.bbc.co.uk/news/uk-england-london-35979502,1,0.156527379291
uk,http://www.bbc.co.uk/news/uk-35995313,2,0.181039637541
business,http://www.bbc.co.uk/news/business-35995485,0,0.110864664334
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35995709,6,0.132180878301
education,http://www.bbc.co.uk/news/education-35968423,0,0.103093683926
science,http://www.bbc.co.uk/news/science-environment-35992612,6,0.0994390214992
uk,http://www.bbc.co.uk/news/uk-35995649,2,0.190458471363
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35995547,15,0.222554959484
uk,http://www.bbc.co.uk/news/uk-england-35993265,0,0.134710721698
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35996006,12,0.123178454154
business,http://www.bbc.co.uk/news/business-35997177,18,0.118165588709
tech,http://www.bbc.co.uk/news/technology-35926705,1,0.213499318285
tech,http://www.bbc.co.uk/news/technology-35995893,2,0.143617161194
uk,http://www.bbc.co.uk/news/uk-england-35996518,6,0.139000275055
science,http://www.bbc.co.uk/news/science-environment-35991312,15,0.130173327095
tech,http://www.bbc.co.uk/news/technology-35996408,7,0.0909158065408
uk,http://www.bbc.co.uk/news/uk-england-35997950,17,0.114419675061
uk,http://www.bbc.co.uk/news/uk-england-london-35978013,14,0.102235049148
uk,http://www.bbc.co.uk/news/uk-england-35996293,2,0.125254797612
business,http://www.bbc.co.uk/news/business-35998061,6,0.15063684252
business,http://www.bbc.co.uk/news/business-35997299,2,0.120593463378
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35995554,16,0.151524755204
business,http://www.bbc.co.uk/news/business-35995651,5,0.127430847529
health,http://www.bbc.co.uk/news/health-35977200,2,0.106237409384
tech,http://www.bbc.co.uk/news/technology-35996560,0,0.195564068215
education,http://www.bbc.co.uk/news/education-35996335,0,0.229096353147
business,http://www.bbc.co.uk/news/business-35996400,0,0.144364274635
uk,http://www.bbc.co.uk/news/uk-england-35998400,0,0.142962937153
uk,http://www.bbc.co.uk/news/uk-england-london-35996601,2,0.228540760306
business,http://www.bbc.co.uk/news/business-35974537,6,0.0916415513577
uk,http://www.bbc.co.uk/news/uk-36000372,0,0.171234904749
business,http://www.bbc.co.uk/news/business-35999455,0,0.18642661805
uk,http://www.bbc.co.uk/news/uk-england-london-35996599,2,0.180806919193
uk,http://www.bbc.co.uk/news/uk-england-london-35996366,6,0.095442394567
science,http://www.bbc.co.uk/news/science-environment-35994279,15,0.111609737043
uk,http://www.bbc.co.uk/news/uk-36000333,7,0.179810099606
uk,http://www.bbc.co.uk/news/uk-england-london-35999738,0,0.164226984886
business,http://www.bbc.co.uk/news/business-35995668,15,0.230276181341
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36001286,12,0.158424734236
uk,http://www.bbc.co.uk/news/uk-35994820,9,0.197217659397
uk,http://www.bbc.co.uk/news/uk-england-london-35996602,19,0.2050590656
business,http://www.bbc.co.uk/news/business-35999456,7,0.110065587349
uk,http://www.bbc.co.uk/news/uk-england-london-35996600,19,0.108132198226
business,http://www.bbc.co.uk/news/business-35999453,1,0.253800205639
business,http://www.bbc.co.uk/news/business-35998801,0,0.121096163299
business,http://www.bbc.co.uk/news/business-35998478,2,0.123886260102
tech,http://www.bbc.co.uk/news/technology-35996566,2,0.133262814941
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36000111,0,0.161667720453
health,http://www.bbc.co.uk/news/health-35997595,6,0.15544208873
uk,http://www.bbc.co.uk/news/uk-36002476,1,0.220025860113
health,http://www.bbc.co.uk/news/health-35988623,0,0.128187170838
uk,http://www.bbc.co.uk/news/uk-36002425,8,0.177029162754
uk,http://www.bbc.co.uk/news/uk-36004641,14,0.10503959077
education,http://www.bbc.co.uk/news/education-36004804,19,0.167542258872
uk,http://www.bbc.co.uk/news/uk-36004806,0,0.278897251383
science,http://www.bbc.co.uk/news/science-environment-35997794,17,0.106736641552
science,http://www.bbc.co.uk/news/science-environment-36002424,2,0.291481525669
uk,http://www.bbc.co.uk/news/uk-england-36005473,7,0.23316767344
uk,http://www.bbc.co.uk/news/uk-england-36005154,2,0.120746016291
education,http://www.bbc.co.uk/news/education-35999728,17,0.108533522001
uk,http://www.bbc.co.uk/news/uk-36005290,1,0.101438255729
uk,http://www.bbc.co.uk/news/uk-36002621,6,0.0917834080262
uk,http://www.bbc.co.uk/news/uk-36006447,2,0.248243161325
uk,http://www.bbc.co.uk/news/uk-england-london-36005307,2,0.12567073658
uk,http://www.bbc.co.uk/news/uk-england-london-36005894,14,0.107850565242
uk,http://www.bbc.co.uk/news/uk-england-london-36008349,3,0.102906135879
uk,http://www.bbc.co.uk/news/uk-36008290,1,0.247460022024
health,http://www.bbc.co.uk/news/health-35884051,6,0.405697496929
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36000445,16,0.153969228882
uk,http://www.bbc.co.uk/news/uk-england-36008483,13,0.161193068582
uk,http://www.bbc.co.uk/news/uk-36008854,3,0.250347835318
health,http://www.bbc.co.uk/news/health-36008865,17,0.179067536444
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36009160,3,0.117650883435
uk,http://www.bbc.co.uk/news/uk-36008871,3,0.18071280808
business,http://www.bbc.co.uk/news/business-36009432,2,0.122940788833
uk,http://www.bbc.co.uk/news/uk-england-london-36009374,3,0.107790472246
uk,http://www.bbc.co.uk/news/uk-england-36009247,7,0.179477357038
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36009761,0,0.163653877733
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36009164,14,0.213969773466
uk,http://www.bbc.co.uk/news/uk-england-36009950,12,0.166338983127
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36009765,6,0.166373296951
science,http://www.bbc.co.uk/news/science-environment-35996813,6,0.174910284967
uk,http://www.bbc.co.uk/news/uk-england-36010361,7,0.14199652047
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36010422,6,0.0853263636148
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36010426,2,0.118106471694
uk,http://www.bbc.co.uk/news/uk-36011138,16,0.116862051112
uk,http://www.bbc.co.uk/news/uk-england-london-36007125,2,0.167566291788
uk,http://www.bbc.co.uk/news/uk-36008772,15,0.096323283461
uk,http://www.bbc.co.uk/news/uk-35928848,18,0.103638978175
uk,http://www.bbc.co.uk/news/uk-36011885,7,0.266872966995
business,http://www.bbc.co.uk/news/business-35981784,7,0.124414748305
business,http://www.bbc.co.uk/news/business-35972725,17,0.207144957443
business,http://www.bbc.co.uk/news/business-35985122,8,0.171792519953
business,http://www.bbc.co.uk/news/business-36009437,0,0.123123182833
uk,http://www.bbc.co.uk/news/uk-36011738,4,0.150360426697
health,http://www.bbc.co.uk/news/health-35973174,12,0.115947369145
health,http://www.bbc.co.uk/news/health-35996428,0,0.189582466087
business,http://www.bbc.co.uk/news/business-36012069,0,0.251156141296
uk,http://www.bbc.co.uk/news/uk-36010691,0,0.127646395258
uk,http://www.bbc.co.uk/news/uk-england-london-36009377,7,0.233585499404
science,http://www.bbc.co.uk/news/science-environment-36012569,6,0.224220978371
business,http://www.bbc.co.uk/news/business-36012063,1,0.0939202669111
uk,http://www.bbc.co.uk/news/uk-england-london-36009378,12,0.115073584682
uk,http://www.bbc.co.uk/news/uk-36012573,0,0.380395539445
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35978570,13,0.127383161611
uk,http://www.bbc.co.uk/news/uk-36010664,13,0.120219968131
uk,http://www.bbc.co.uk/news/uk-35997919,8,0.155386006404
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36013463,17,0.0981209729859
uk,http://www.bbc.co.uk/news/uk-england-36013026,13,0.159404867296
uk,http://www.bbc.co.uk/news/uk-england-london-36014057,3,0.1222863799
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36013563,8,0.100815438056
world,http://www.bbc.co.uk/news/world-36012576,15,0.140673043216
uk,http://www.bbc.co.uk/news/uk-36015162,16,0.177622475757
uk,http://www.bbc.co.uk/news/uk-england-36013029,9,0.198400519901
uk,http://www.bbc.co.uk/news/uk-36012897,7,0.177252553049
uk,http://www.bbc.co.uk/news/uk-36014657,19,0.21425385014
uk,http://www.bbc.co.uk/news/uk-36012026,0,0.110754687262
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36013468,17,0.118206515937
uk,http://www.bbc.co.uk/news/uk-england-36015690,8,0.204628011834
tech,http://www.bbc.co.uk/news/technology-36013713,13,0.11264355398
tech,http://www.bbc.co.uk/news/technology-36014810,9,0.148587068889
uk,http://www.bbc.co.uk/news/uk-36016812,7,0.3260037579
uk,http://www.bbc.co.uk/news/uk-england-36015693,15,0.132530299826
tech,http://www.bbc.co.uk/news/technology-36015071,0,0.197689366569
uk,http://www.bbc.co.uk/news/uk-england-33362578,7,0.13848635778
tech,http://www.bbc.co.uk/news/technology-35971813,6,0.221558977069
uk,http://www.bbc.co.uk/news/uk-england-london-36014064,13,0.149097639584
uk,http://www.bbc.co.uk/news/uk-england-london-36014063,3,0.132286712626
uk,http://www.bbc.co.uk/news/uk-england-36015406,2,0.150380511843
uk,http://www.bbc.co.uk/news/uk-36017036,15,0.14767787353
uk,http://www.bbc.co.uk/news/uk-36017366,6,0.17345227037
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36013566,6,0.137589389327
uk,http://www.bbc.co.uk/news/uk-england-36016229,3,0.13461142273
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36014832,0,0.201539495924
uk,http://www.bbc.co.uk/news/uk-england-36013778,3,0.149126943711
uk,http://www.bbc.co.uk/news/uk-england-36013675,0,0.180962286427
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36015757,15,0.191563407339
business,http://www.bbc.co.uk/news/business-36013082,9,0.116042280482
uk,http://www.bbc.co.uk/news/uk-england-36013888,2,0.230178609105
tech,http://www.bbc.co.uk/news/technology-36015021,0,0.117642534186
uk,http://www.bbc.co.uk/news/uk-england-36016171,7,0.138676506795
business,http://www.bbc.co.uk/news/business-36016987,2,0.119847860642
uk,http://www.bbc.co.uk/news/uk-england-london-36014066,7,0.129674158194
health,http://www.bbc.co.uk/news/health-36015243,2,0.131714524139
business,http://www.bbc.co.uk/news/business-36018385,0,0.0925400966369
uk,http://www.bbc.co.uk/news/uk-england-london-36017224,2,0.183467211001
business,http://www.bbc.co.uk/news/business-36013075,2,0.120394828221
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36015701,15,0.11433072143
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36018536,1,0.111471932935
uk,http://www.bbc.co.uk/news/uk-england-36014604,16,0.0900301240367
tech,http://www.bbc.co.uk/news/technology-35987842,6,0.260559122225
uk,http://www.bbc.co.uk/news/uk-36015171,0,0.227628062006
uk,http://www.bbc.co.uk/news/uk-england-london-36019204,0,0.128885836034
uk,http://www.bbc.co.uk/news/uk-36019831,3,0.168949315677
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36015765,6,0.116241451332
uk,http://www.bbc.co.uk/news/uk-36019194,15,0.299405165594
uk,http://www.bbc.co.uk/news/uk-england-london-36017396,7,0.134033054216
business,http://www.bbc.co.uk/news/business-36015797,2,0.0938480286151
uk,http://www.bbc.co.uk/news/uk-36002485,0,0.139745475062
education,http://www.bbc.co.uk/news/education-36012910,11,0.143311396979
business,http://www.bbc.co.uk/news/business-36020628,19,0.166146650749
business,http://www.bbc.co.uk/news/business-36013384,0,0.154721969104
uk,http://www.bbc.co.uk/news/uk-36021157,5,0.221763989076
health,http://www.bbc.co.uk/news/health-36013627,6,0.104467291543
business,http://www.bbc.co.uk/news/business-36015547,7,0.124628864116
business,http://www.bbc.co.uk/news/business-36020146,6,0.244193929042
uk,http://www.bbc.co.uk/news/uk-35978418,13,0.163468252066
business,http://www.bbc.co.uk/news/business-36021762,17,0.106673239266
tech,http://www.bbc.co.uk/news/technology-35976400,15,0.353994263647
uk,http://www.bbc.co.uk/news/uk-36021189,5,0.235614663378
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36018534,1,0.12459417913
business,http://www.bbc.co.uk/news/business-36021921,1,0.141573536782
business,http://www.bbc.co.uk/news/business-36022305,0,0.144038860815
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36022876,17,0.13582943193
uk,http://www.bbc.co.uk/news/uk-england-london-36016173,3,0.23082333018
uk,http://www.bbc.co.uk/news/uk-england-36017513,18,0.169593848501
business,http://www.bbc.co.uk/news/business-36013088,8,0.161837456663
uk,http://www.bbc.co.uk/news/uk-england-36013170,2,0.103796260209
business,http://www.bbc.co.uk/news/business-36023527,2,0.103310497377
business,http://www.bbc.co.uk/news/business-36023858,0,0.169888661006
business,http://www.bbc.co.uk/news/business-36022124,0,0.18040126463
business,http://www.bbc.co.uk/news/business-36021754,2,0.150322419783
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36023157,0,0.120405347257
uk,http://www.bbc.co.uk/news/uk-36023282,15,0.161565818078
tech,http://www.bbc.co.uk/news/technology-36023286,15,0.191891313722
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36023898,17,0.185570801384
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36023147,3,0.139303432593
uk,http://www.bbc.co.uk/news/uk-england-36013633,0,0.117784270814
uk,http://www.bbc.co.uk/news/uk-england-36023554,13,0.122041859545
tech,http://www.bbc.co.uk/news/technology-36024160,0,0.156339890917
tech,http://www.bbc.co.uk/news/technology-36024570,15,0.119099589872
uk,http://www.bbc.co.uk/news/uk-england-36022686,2,0.169204902958
uk,http://www.bbc.co.uk/news/uk-36023362,7,0.224132210351
tech,http://www.bbc.co.uk/news/technology-36024130,0,0.126820892057
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36018922,0,0.139687118479
uk,http://www.bbc.co.uk/news/uk-england-36023503,13,0.218653767211
uk,http://www.bbc.co.uk/news/uk-36022647,6,0.129736786805
business,http://www.bbc.co.uk/news/business-36018414,6,0.208306083271
uk,http://www.bbc.co.uk/news/uk-36022324,0,0.16857984011
uk,http://www.bbc.co.uk/news/uk-36016547,0,0.200669812182
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36024865,15,0.20074580332
business,http://www.bbc.co.uk/news/business-36023288,8,0.142086201784
business,http://www.bbc.co.uk/news/business-36025133,5,0.129617521591
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36023160,17,0.0944792071501
uk,http://www.bbc.co.uk/news/uk-england-london-36024153,0,0.138116205285
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36018927,7,0.0970447221903
tech,http://www.bbc.co.uk/news/technology-36027402,2,0.163231943153
uk,http://www.bbc.co.uk/news/uk-36027646,9,0.126217500386
uk,http://www.bbc.co.uk/news/uk-england-36025334,0,0.132023829727
uk,http://www.bbc.co.uk/news/uk-england-london-36028206,6,0.168369553268
uk,http://www.bbc.co.uk/news/uk-england-36023765,12,0.127227770242
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36028753,6,0.115773108256
business,http://www.bbc.co.uk/news/business-36024492,5,0.11417865963
business,http://www.bbc.co.uk/news/business-36029814,6,0.224709433279
science,http://www.bbc.co.uk/news/science-environment-36025706,2,0.134775557269
uk,http://www.bbc.co.uk/news/uk-england-36027148,17,0.13709317099
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36024213,15,0.166567608404
business,http://www.bbc.co.uk/news/business-36022509,16,0.0941399909525
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36030402,6,0.113757164107
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36027036,0,0.150819041217
tech,http://www.bbc.co.uk/news/technology-36027406,12,0.115529756868
science,http://www.bbc.co.uk/news/science-environment-36029815,19,0.31009502357
science,http://www.bbc.co.uk/news/science-environment-36029753,15,0.110278136941
business,http://www.bbc.co.uk/news/business-36029621,8,0.120983553052
tech,http://www.bbc.co.uk/news/technology-36031172,0,0.14315011201
tech,http://www.bbc.co.uk/news/technology-36031174,15,0.158694188975
uk,http://www.bbc.co.uk/news/uk-england-london-36024151,2,0.141508280489
uk,http://www.bbc.co.uk/news/uk-england-36030575,0,0.206101645503
uk,http://www.bbc.co.uk/news/uk-england-london-36028267,7,0.105747323752
business,http://www.bbc.co.uk/news/business-36028673,15,0.125052831651
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36028232,6,0.109968398666
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36024214,12,0.260652865869
uk,http://www.bbc.co.uk/news/uk-england-london-36028272,13,0.131554594072
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36031562,17,0.221279537762
tech,http://www.bbc.co.uk/news/technology-36024138,8,0.262113296575
business,http://www.bbc.co.uk/news/business-36028368,19,0.111709182433
tech,http://www.bbc.co.uk/news/technology-35697552,0,0.0829496144451
uk,http://www.bbc.co.uk/news/uk-36027365,0,0.155791961604
business,http://www.bbc.co.uk/news/business-35891012,2,0.0974509388724
business,http://www.bbc.co.uk/news/business-35836623,7,0.107223580707
business,http://www.bbc.co.uk/news/business-36025373,12,0.115423897741
uk,http://www.bbc.co.uk/news/uk-36030752,0,0.313760073261
uk,http://www.bbc.co.uk/news/uk-36031787,1,0.295920189614
uk,http://www.bbc.co.uk/news/uk-england-35988809,0,0.103385879693
business,http://www.bbc.co.uk/news/business-36030442,19,0.254545752515
health,http://www.bbc.co.uk/news/health-36024931,0,0.11513310251
uk,http://www.bbc.co.uk/news/uk-england-36025848,0,0.222875681646
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36014166,13,0.108814100197
uk,http://www.bbc.co.uk/news/uk-36014666,2,0.131900110032
business,http://www.bbc.co.uk/news/business-36032201,15,0.118995883361
uk,http://www.bbc.co.uk/news/uk-36032375,9,0.178467523331
uk,http://www.bbc.co.uk/news/uk-england-36026784,11,0.142718448605
uk,http://www.bbc.co.uk/news/uk-england-36029059,6,0.160450843953
business,http://www.bbc.co.uk/news/business-36032396,0,0.295130814421
business,http://www.bbc.co.uk/news/business-36032193,15,0.115570825897
tech,http://www.bbc.co.uk/news/technology-36033202,17,0.214934610896
business,http://www.bbc.co.uk/news/business-36033108,0,0.12689942285
uk,http://www.bbc.co.uk/news/uk-36033099,3,0.223830407311
uk,http://www.bbc.co.uk/news/uk-36033100,17,0.192499045217
uk,http://www.bbc.co.uk/news/uk-36033648,19,0.177995122069
business,http://www.bbc.co.uk/news/business-36033557,2,0.266394907809
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36033999,9,0.138418361593
education,http://www.bbc.co.uk/news/education-36033101,15,0.389807770257
business,http://www.bbc.co.uk/news/business-36033360,15,0.167048294946
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36034020,0,0.157603316458
uk,http://www.bbc.co.uk/news/uk-england-london-36034524,7,0.136125167299
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36033959,17,0.141530788409
business,http://www.bbc.co.uk/news/business-36034550,15,0.138101405978
uk,http://www.bbc.co.uk/news/uk-england-36030045,19,0.130903036786
business,http://www.bbc.co.uk/news/business-36035146,14,0.128957133202
education,http://www.bbc.co.uk/news/education-36034161,0,0.252104660501
science,http://www.bbc.co.uk/news/science-environment-35958741,6,0.109374480268
science,http://www.bbc.co.uk/news/science-environment-36036180,13,0.123835256981
health,http://www.bbc.co.uk/news/health-36034243,0,0.27837759245
tech,http://www.bbc.co.uk/news/technology-36033205,0,0.14094472665
tech,http://www.bbc.co.uk/news/technology-36033314,13,0.10715276184
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36035928,6,0.186829362154
uk,http://www.bbc.co.uk/news/uk-england-36025339,0,0.117484985749
tech,http://www.bbc.co.uk/news/technology-36036531,15,0.121450917309
education,http://www.bbc.co.uk/news/education-36035296,0,0.156134023801
business,http://www.bbc.co.uk/news/business-36033113,19,0.143327487542
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36036230,2,0.114841980143
uk,http://www.bbc.co.uk/news/uk-36037283,15,0.131140119369
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36034555,1,0.0831236660006
uk,http://www.bbc.co.uk/news/uk-36037456,12,0.247058198873
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36031849,6,0.104776226746
uk,http://www.bbc.co.uk/news/uk-england-36037133,7,0.118244965075
business,http://www.bbc.co.uk/news/business-36035136,2,0.105277052687
uk,http://www.bbc.co.uk/news/uk-england-london-36038228,7,0.14890785408
uk,http://www.bbc.co.uk/news/uk-36031843,3,0.146371432971
uk,http://www.bbc.co.uk/news/uk-36034876,13,0.143504354741
business,http://www.bbc.co.uk/news/business-36038661,19,0.157725195882
uk,http://www.bbc.co.uk/news/uk-england-36034333,13,0.153661124163
uk,http://www.bbc.co.uk/news/uk-england-london-36029241,2,0.168056550907
business,http://www.bbc.co.uk/news/business-36032577,15,0.109191512871
uk,http://www.bbc.co.uk/news/uk-36037213,0,0.12330993222
tech,http://www.bbc.co.uk/news/technology-36037490,12,0.0782970751476
education,http://www.bbc.co.uk/news/education-36037496,0,0.214311378592
health,http://www.bbc.co.uk/news/health-36015248,14,0.0856971193808
health,http://www.bbc.co.uk/news/health-36037457,16,0.375810786213
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36034832,12,0.117524757148
world,http://www.bbc.co.uk/news/world-36035409,6,0.138509469108
uk,http://www.bbc.co.uk/news/uk-36040737,6,0.235409987884
uk,http://www.bbc.co.uk/news/uk-36036922,2,0.151990873714
uk,http://www.bbc.co.uk/news/uk-36033063,13,0.205517755445
uk,http://www.bbc.co.uk/news/uk-36040738,1,0.191945487059
uk,http://www.bbc.co.uk/news/uk-36038944,6,0.20822702316
business,http://www.bbc.co.uk/news/business-36038667,7,0.196372385572
business,http://www.bbc.co.uk/news/business-36038428,15,0.123647221844
education,http://www.bbc.co.uk/news/education-36037501,0,0.23944425827
uk,http://www.bbc.co.uk/news/uk-36041591,6,0.222197360834
health,http://www.bbc.co.uk/news/health-36040739,17,0.18106511434
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36040740,19,0.167730867918
education,http://www.bbc.co.uk/news/education-36035304,0,0.138210412905
business,http://www.bbc.co.uk/news/business-35541970,0,0.118738775384
business,http://www.bbc.co.uk/news/business-36014901,2,0.125736370386
business,http://www.bbc.co.uk/news/business-36041738,17,0.13150572859
business,http://www.bbc.co.uk/news/business-36035154,19,0.13534915153
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36040746,9,0.19769323345
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36006710,6,0.0866411147832
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36015697,2,0.174620384154
uk,http://www.bbc.co.uk/news/uk-36041593,8,0.185581061327
uk,http://www.bbc.co.uk/news/uk-36037583,13,0.14221638696
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36027867,13,0.121102439683
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36028755,6,0.0919332984916
uk,http://www.bbc.co.uk/news/uk-36041526,0,0.127989612503
uk,http://www.bbc.co.uk/news/uk-36038945,2,0.142978742801
science,http://www.bbc.co.uk/news/science-environment-36038508,0,0.30864371121
business,http://www.bbc.co.uk/news/business-36041826,15,0.114155375202
uk,http://www.bbc.co.uk/news/uk-36042512,3,0.224552406423
science,http://www.bbc.co.uk/news/science-environment-36035968,7,0.112301830105
science,http://www.bbc.co.uk/news/science-environment-36042514,0,0.337273158041
uk,http://www.bbc.co.uk/news/uk-england-36042193,2,0.157582816277
world,http://www.bbc.co.uk/news/world-36042939,2,0.144816928212
uk,http://www.bbc.co.uk/news/uk-36042827,15,0.25304272108
uk,http://www.bbc.co.uk/news/uk-36042831,13,0.243690763585
business,http://www.bbc.co.uk/news/business-36043125,6,0.111292732925
tech,http://www.bbc.co.uk/news/technology-36042728,0,0.100257802671
business,http://www.bbc.co.uk/news/business-36042437,5,0.17718367541
health,http://www.bbc.co.uk/news/health-36044198,12,0.140424558931
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36043516,6,0.112794717653
tech,http://www.bbc.co.uk/news/technology-36043996,8,0.102513951057
science,http://www.bbc.co.uk/news/science-environment-36038237,8,0.104323029627
uk,http://www.bbc.co.uk/news/uk-36041316,6,0.125396646223
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36044339,13,0.146899200531
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36044711,13,0.135899741499
