section,doc_id,topic_id,probability
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36203240,10,0.097696385744
health,http://www.bbc.co.uk/news/health-36213697,4,0.156487552883
education,http://www.bbc.co.uk/news/education-36219608,5,0.133786618134
uk,http://www.bbc.co.uk/news/uk-36219146,16,0.142214147552
business,http://www.bbc.co.uk/news/business-36223948,2,0.117706120294
science,http://www.bbc.co.uk/news/science-environment-36223745,10,0.107433498473
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36224805,4,0.179633000847
business,http://www.bbc.co.uk/news/business-36219434,5,0.14076480135
business,http://www.bbc.co.uk/news/business-36223952,9,0.119570169594
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36226702,15,0.125209531972
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36225691,2,0.127074324112
uk,http://www.bbc.co.uk/news/uk-36225652,2,0.142191205866
uk,http://www.bbc.co.uk/news/uk-36226923,12,0.295520141686
education,http://www.bbc.co.uk/news/education-36212489,9,0.137790547102
uk,http://www.bbc.co.uk/news/uk-england-london-36225714,8,0.195581996464
uk,http://www.bbc.co.uk/news/uk-england-london-36225711,15,0.1385433718
business,http://www.bbc.co.uk/news/business-36225915,12,0.346541808865
tech,http://www.bbc.co.uk/news/technology-36226121,8,0.206419751397
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36225107,4,0.101151204373
uk,http://www.bbc.co.uk/news/uk-england-london-36227189,1,0.158609222225
business,http://www.bbc.co.uk/news/business-36225916,8,0.153275870554
business,http://www.bbc.co.uk/news/business-36225917,12,0.23204903038
business,http://www.bbc.co.uk/news/business-36217170,1,0.110608647797
business,http://www.bbc.co.uk/news/business-36225912,12,0.177653721497
tech,http://www.bbc.co.uk/news/technology-36226372,10,0.160396402368
business,http://www.bbc.co.uk/news/business-36092609,10,0.135864093116
business,http://www.bbc.co.uk/news/business-36148992,7,0.203011530715
uk,http://www.bbc.co.uk/news/uk-england-london-36226258,1,0.191357487932
tech,http://www.bbc.co.uk/news/technology-36225971,4,0.127803121774
business,http://www.bbc.co.uk/news/business-36229086,2,0.119229706679
science,http://www.bbc.co.uk/news/science-environment-36229670,2,0.431357475586
uk,http://www.bbc.co.uk/news/uk-36228034,10,0.0957628699056
business,http://www.bbc.co.uk/news/business-36225309,8,0.139835552927
business,http://www.bbc.co.uk/news/business-36224618,2,0.192647027656
uk,http://www.bbc.co.uk/news/uk-36228884,2,0.115953017051
education,http://www.bbc.co.uk/news/education-36227570,8,0.125483197847
business,http://www.bbc.co.uk/news/business-36224260,14,0.116968690673
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36230640,7,0.232694376787
uk,http://www.bbc.co.uk/news/uk-england-london-36230461,1,0.0910704230574
uk,http://www.bbc.co.uk/news/uk-36231138,4,0.364011575389
uk,http://www.bbc.co.uk/news/uk-england-36232073,18,0.112143526118
uk,http://www.bbc.co.uk/news/uk-england-36231417,15,0.184505467245
business,http://www.bbc.co.uk/news/business-36231088,5,0.143600859218
business,http://www.bbc.co.uk/news/business-36225914,12,0.171447919045
business,http://www.bbc.co.uk/news/business-36212567,1,0.119354301391
business,http://www.bbc.co.uk/news/business-36202574,7,0.136694195811
uk,http://www.bbc.co.uk/news/uk-36229674,4,0.314545489148
uk,http://www.bbc.co.uk/news/uk-36229669,9,0.110851365836
uk,http://www.bbc.co.uk/news/uk-36234299,12,0.277089462869
health,http://www.bbc.co.uk/news/health-36226874,6,0.0859485592863
science,http://www.bbc.co.uk/news/science-environment-36195167,15,0.126741486876
education,http://www.bbc.co.uk/news/education-36227884,11,0.143043091327
entertainment,http://www.bbc.co.uk/news/entertainment-arts-36233339,15,0.254694075451
uk,http://www.bbc.co.uk/news/uk-england-london-36140479,15,0.0893820018924
uk,http://www.bbc.co.uk/news/uk-36234501,16,0.135472213183
uk,http://www.bbc.co.uk/news/uk-36234984,18,0.134011132342
health,http://www.bbc.co.uk/news/health-36234731,16,0.117894300062
uk,http://www.bbc.co.uk/news/uk-england-london-36192836,8,0.127897146192
education,http://www.bbc.co.uk/news/education-13274090,9,0.140676392634
uk,http://www.bbc.co.uk/news/uk-england-36235798,15,0.130965008642
uk,http://www.bbc.co.uk/news/uk-36235430,10,0.242041925664
uk,http://www.bbc.co.uk/news/uk-england-london-36235828,7,0.140959800384
