section,doc_id,topic_id,probability
uk,http://www.bbc.co.uk/news/uk-35254302,19,0.188208962566
business,http://www.bbc.co.uk/news/business-35244018,8,0.0884551120761
business,http://www.bbc.co.uk/news/business-35250678,13,0.114369399941
science,http://www.bbc.co.uk/news/science-environment-35259198,0,0.186732258073
tech,http://www.bbc.co.uk/news/technology-35258676,11,0.195606011626
uk,http://www.bbc.co.uk/news/uk-35258867,8,0.248673326129
business,http://www.bbc.co.uk/news/business-34987474,8,0.102708990752
business,http://www.bbc.co.uk/news/business-35259359,10,0.130531684674
science,http://www.bbc.co.uk/news/science-environment-35251892,2,0.117350469347
health,http://www.bbc.co.uk/news/health-35253527,19,0.127775866253
tech,http://www.bbc.co.uk/news/technology-35258680,2,0.203786507632
tech,http://www.bbc.co.uk/news/technology-35258160,13,0.0888693028901
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35220720,19,0.145004096453
uk,http://www.bbc.co.uk/news/uk-35258804,1,0.187530267871
science,http://www.bbc.co.uk/news/science-environment-35258378,2,0.0838189996931
business,http://www.bbc.co.uk/news/business-35253034,8,0.141754357093
tech,http://www.bbc.co.uk/news/technology-35259687,8,0.18812235587
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35253690,8,0.157339538727
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35232060,19,0.131484886642
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35132789,8,0.327389777243
uk,http://www.bbc.co.uk/news/uk-35259913,10,0.372555193667
uk,http://www.bbc.co.uk/news/uk-england-35220379,10,0.111147742831
business,http://www.bbc.co.uk/news/business-35259344,8,0.122636597618
tech,http://www.bbc.co.uk/news/technology-35259579,19,0.0941067116084
health,http://www.bbc.co.uk/news/health-30500372,8,0.177390204025
world,http://www.bbc.co.uk/news/world-35256285,8,0.161175114359
world,http://www.bbc.co.uk/news/world-35259983,8,0.228277920301
business,http://www.bbc.co.uk/news/business-35259715,8,0.368933693034
science,http://www.bbc.co.uk/news/science-environment-35260311,6,0.31214250063
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35252412,3,0.13493082301
uk,http://www.bbc.co.uk/news/uk-england-london-35240438,19,0.114811345249
health,http://www.bbc.co.uk/news/health-35260229,12,0.149203891174
business,http://www.bbc.co.uk/news/business-35261090,13,0.172528541583
uk,http://www.bbc.co.uk/news/uk-england-london-35251021,15,0.121446942394
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35260401,10,0.180396219392
business,http://www.bbc.co.uk/news/business-35261303,1,0.109392635268
uk,http://www.bbc.co.uk/news/uk-35256386,11,0.0910613643169
business,http://www.bbc.co.uk/news/business-35261373,10,0.102184199166
health,http://www.bbc.co.uk/news/health-35260231,13,0.190630424191
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35262705,19,0.147557448993
business,http://www.bbc.co.uk/news/business-35261605,7,0.261059440498
business,http://www.bbc.co.uk/news/business-35259190,8,0.111054589223
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35260403,13,0.150698662893
business,http://www.bbc.co.uk/news/business-35261381,17,0.163976794068
uk,http://www.bbc.co.uk/news/uk-35263360,19,0.159340653604
business,http://www.bbc.co.uk/news/business-35264092,8,0.4854740619
business,http://www.bbc.co.uk/news/business-35264094,8,0.225044254861
business,http://www.bbc.co.uk/news/business-35261609,11,0.159802909005
uk,http://www.bbc.co.uk/news/uk-england-35260290,2,0.110223353155
business,http://www.bbc.co.uk/news/business-35261325,19,0.280479426384
uk,http://www.bbc.co.uk/news/uk-35264021,8,0.174165212459
education,http://www.bbc.co.uk/news/education-35261816,17,0.130861486362
health,http://www.bbc.co.uk/news/health-35260312,14,0.155454241635
health,http://www.bbc.co.uk/news/health-35261327,16,0.118655337132
science,http://www.bbc.co.uk/news/science-environment-35265112,19,0.194272823545
education,http://www.bbc.co.uk/news/education-35261625,17,0.248862604867
uk,http://www.bbc.co.uk/news/uk-35259914,19,0.348902295346
