section,doc_id,topic_id,probability
business,http://www.bbc.co.uk/news/business-35673999,17,0.11320755183
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35670087,2,0.0776630142016
business,http://www.bbc.co.uk/news/business-35673997,3,0.165147056872
uk,http://www.bbc.co.uk/news/uk-35674571,10,0.184301358305
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35674573,9,0.190037789132
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35670743,14,0.115639494353
uk,http://www.bbc.co.uk/news/uk-england-35670642,11,0.095517866775
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35670745,3,0.180647593861
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35669844,3,0.0762168291857
uk,http://www.bbc.co.uk/news/uk-35674039,15,0.183747223678
uk,http://www.bbc.co.uk/news/uk-england-35630294,9,0.159833005929
health,http://www.bbc.co.uk/news/health-35677244,11,0.0836065140776
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35677204,1,0.234339921098
uk,http://www.bbc.co.uk/news/uk-35677309,6,0.197496793649
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35677476,12,0.108369859471
uk,http://www.bbc.co.uk/news/uk-england-london-35677451,0,0.14378014562
uk,http://www.bbc.co.uk/news/uk-35670529,1,0.0906731983482
uk,http://www.bbc.co.uk/news/uk-35677063,1,0.159075643635
uk,http://www.bbc.co.uk/news/uk-35677312,11,0.221328833952
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35677307,7,0.426442920467
uk,http://www.bbc.co.uk/news/uk-35677401,8,0.21170542291
uk,http://www.bbc.co.uk/news/uk-england-london-35677453,11,0.110718856211
uk,http://www.bbc.co.uk/news/uk-35677858,11,0.0879198659847
uk,http://www.bbc.co.uk/news/uk-35679082,9,0.17772824467
uk,http://www.bbc.co.uk/news/uk-35679086,15,0.182971710099
uk,http://www.bbc.co.uk/news/uk-35679377,1,0.115568257808
uk,http://www.bbc.co.uk/news/uk-35679088,1,0.190114987453
uk,http://www.bbc.co.uk/news/uk-35678048,15,0.106610298852
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35677094,11,0.160435942402
uk,http://www.bbc.co.uk/news/uk-england-33566789,11,0.080350628594
health,http://www.bbc.co.uk/news/health-35663370,5,0.145689300955
health,http://www.bbc.co.uk/news/health-35655035,18,0.121401178511
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35681082,4,0.115053848187
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35680695,6,0.709099697983
