section,doc_id,topic_id,probability
business,http://www.bbc.co.uk/news/business-35722328,6,0.153442992682
business,http://www.bbc.co.uk/news/business-35722324,10,0.174101800705
tech,http://www.bbc.co.uk/news/technology-35720073,10,0.123905343049
business,http://www.bbc.co.uk/news/business-35722996,10,0.133263370404
education,http://www.bbc.co.uk/news/education-35718553,10,0.138787207082
health,http://www.bbc.co.uk/news/health-35717775,13,0.131384548146
business,http://www.bbc.co.uk/news/business-35723202,2,0.128759543877
uk,http://www.bbc.co.uk/news/uk-england-london-35705345,2,0.152611413675
business,http://www.bbc.co.uk/news/business-35723353,15,0.160943374601
uk,http://www.bbc.co.uk/news/uk-35719741,10,0.157501724754
business,http://www.bbc.co.uk/news/business-35723357,11,0.231623671442
business,http://www.bbc.co.uk/news/business-35722322,2,0.18560582749
uk,http://www.bbc.co.uk/news/uk-35715634,5,0.219488057143
tech,http://www.bbc.co.uk/news/technology-35578979,11,0.235029851703
business,http://www.bbc.co.uk/news/business-35724308,17,0.107084722701
business,http://www.bbc.co.uk/news/business-35723533,0,0.128593838827
business,http://www.bbc.co.uk/news/business-35723190,2,0.141285679845
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35724391,9,0.154499434259
health,http://www.bbc.co.uk/news/health-35721477,10,0.109763645942
health,http://www.bbc.co.uk/news/health-35716190,18,0.106176710093
business,http://www.bbc.co.uk/news/business-35472850,8,0.17481771509
health,http://www.bbc.co.uk/news/health-35724107,4,0.164503934319
uk,http://www.bbc.co.uk/news/uk-england-35723940,3,0.136959263231
health,http://www.bbc.co.uk/news/health-35718491,10,0.0968210186653
health,http://www.bbc.co.uk/news/health-35724100,9,0.155311385759
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35724489,15,0.153399290512
world,http://www.bbc.co.uk/news/world-35724978,14,0.122692270321
uk,http://www.bbc.co.uk/news/uk-35719489,5,0.135305022282
uk,http://www.bbc.co.uk/news/uk-england-london-35723806,15,0.168703419892
tech,http://www.bbc.co.uk/news/technology-35724722,18,0.108633461612
uk,http://www.bbc.co.uk/news/uk-england-35726553,0,0.155232214664
business,http://www.bbc.co.uk/news/business-35723392,2,0.117355382422
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35725452,10,0.142362205468
tech,http://www.bbc.co.uk/news/technology-34209149,16,0.149619256431
tech,http://www.bbc.co.uk/news/technology-35725859,0,0.139783823191
health,http://www.bbc.co.uk/news/health-35727264,12,0.195438354359
uk,http://www.bbc.co.uk/news/uk-england-london-35726653,9,0.120273979701
business,http://www.bbc.co.uk/news/business-35723874,0,0.11503061577
uk,http://www.bbc.co.uk/news/uk-england-35724038,11,0.122682659575
education,http://www.bbc.co.uk/news/education-35726877,15,0.158415134714
health,http://www.bbc.co.uk/news/health-35727047,16,0.132567226386
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35724496,11,0.131072799427
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35726956,18,0.156046494733
business,http://www.bbc.co.uk/news/business-35483600,17,0.0798781759052
uk,http://www.bbc.co.uk/news/uk-35726583,3,0.108303314481
education,http://www.bbc.co.uk/news/education-35724114,0,0.245083818431
uk,http://www.bbc.co.uk/news/uk-35725003,4,0.186212423344
business,http://www.bbc.co.uk/news/business-35725487,9,0.15743040657
uk,http://www.bbc.co.uk/news/uk-england-35722482,11,0.0983725677065
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35713280,0,0.175707331128
uk,http://www.bbc.co.uk/news/uk-england-london-35726564,3,0.251958668505
business,http://www.bbc.co.uk/news/business-35724588,6,0.0971066404394
education,http://www.bbc.co.uk/news/education-35726878,12,0.21354771456
uk,http://www.bbc.co.uk/news/uk-35725799,2,0.127270781251
uk,http://www.bbc.co.uk/news/uk-england-35729619,9,0.180781291947
science,http://www.bbc.co.uk/news/science-environment-35730074,0,0.13658845036
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35730665,3,0.433556075531
uk,http://www.bbc.co.uk/news/uk-england-35724947,10,0.151795569135
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35730666,11,0.159922423918
uk,http://www.bbc.co.uk/news/uk-35730269,0,0.316337074888
business,http://www.bbc.co.uk/news/business-35724297,4,0.154107596361
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35727708,0,0.12590078327
health,http://www.bbc.co.uk/news/health-35731091,18,0.156324941432
uk,http://www.bbc.co.uk/news/uk-england-london-35726654,9,0.166102294332
