section,doc_id,topic_id,probability
science,http://www.bbc.co.uk/news/science-environment-35208482,10,0.240503117703
business,http://www.bbc.co.uk/news/business-35152801,13,0.222542375174
uk,http://www.bbc.co.uk/news/uk-35208485,15,0.170749578264
tech,http://www.bbc.co.uk/news/technology-35204681,14,0.149596629832
business,http://www.bbc.co.uk/news/business-35208203,14,0.206135483863
health,http://www.bbc.co.uk/news/health-35199882,19,0.167692178562
business,http://www.bbc.co.uk/news/business-35201188,14,0.204501404897
world,http://www.bbc.co.uk/news/world-35205335,6,0.178297468085
uk,http://www.bbc.co.uk/news/uk-35208935,0,0.172968125286
uk,http://www.bbc.co.uk/news/uk-35208362,6,0.170748422297
business,http://www.bbc.co.uk/news/business-35209305,6,0.137875145321
uk,http://www.bbc.co.uk/news/uk-england-35204022,1,0.159554504682
tech,http://www.bbc.co.uk/news/technology-35209117,14,0.164341934841
uk,http://www.bbc.co.uk/news/uk-35209118,14,0.175425018703
uk,http://www.bbc.co.uk/news/uk-england-35208797,4,0.183828473158
world,http://www.bbc.co.uk/news/world-35205174,11,0.219822757371
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35161295,14,0.168918714853
uk,http://www.bbc.co.uk/news/uk-england-35209457,10,0.180565829166
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209348,6,0.373928677643
science,http://www.bbc.co.uk/news/science-environment-35175504,14,0.169350582137
science,http://www.bbc.co.uk/news/science-environment-35171408,13,0.168187175457
world,http://www.bbc.co.uk/news/world-35209119,14,0.235653341148
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209648,14,0.156734935057
uk,http://www.bbc.co.uk/news/uk-35210006,6,0.162474908234
uk,http://www.bbc.co.uk/news/uk-35204869,0,0.211807698914
uk,http://www.bbc.co.uk/news/uk-35209368,10,0.191887488597
uk,http://www.bbc.co.uk/news/uk-england-35209929,0,0.247005376014
uk,http://www.bbc.co.uk/news/uk-england-34806490,6,0.24845933714
uk,http://www.bbc.co.uk/news/uk-35210208,10,0.16104568223
uk,http://www.bbc.co.uk/news/uk-35209123,14,0.15884076181
uk,http://www.bbc.co.uk/news/uk-35210007,10,0.126217979633
uk,http://www.bbc.co.uk/news/uk-england-35210037,10,0.160418373959
uk,http://www.bbc.co.uk/news/uk-35209597,10,0.292440702228
world,http://www.bbc.co.uk/news/world-35210527,6,0.128326802387
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35210061,13,0.149598781777
health,http://www.bbc.co.uk/news/health-35210560,14,0.262998292762
uk,http://www.bbc.co.uk/news/uk-35210565,4,0.147424583988
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35210812,14,0.329734768156
uk,http://www.bbc.co.uk/news/uk-england-35210519,0,0.184245263412
uk,http://www.bbc.co.uk/news/uk-35211024,13,0.183979231826
uk,http://www.bbc.co.uk/news/uk-35208934,12,0.165259121767
uk,http://www.bbc.co.uk/news/uk-england-london-35210617,12,0.146214592241
tech,http://www.bbc.co.uk/news/technology-35192737,6,0.141959542197
uk,http://www.bbc.co.uk/news/uk-england-35211366,4,0.347422148897
business,http://www.bbc.co.uk/news/business-35201197,4,0.167266402682
uk,http://www.bbc.co.uk/news/uk-35208594,14,0.146307548595
tech,http://www.bbc.co.uk/news/technology-35156021,0,0.159041984502
tech,http://www.bbc.co.uk/news/technology-35208710,14,0.131538257713
tech,http://www.bbc.co.uk/news/technology-35204679,15,0.187961713702
tech,http://www.bbc.co.uk/news/technology-35156023,15,0.226585784748
tech,http://www.bbc.co.uk/news/technology-35204680,6,0.138307565561
business,http://www.bbc.co.uk/news/business-35209136,6,0.133212790995
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35153999,14,0.149091180229
uk,http://www.bbc.co.uk/news/uk-35212696,12,0.162181777923
uk,http://www.bbc.co.uk/news/uk-35211341,10,0.239612442487
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35213152,14,0.202442289532
uk,http://www.bbc.co.uk/news/uk-35213153,6,0.217395719249
