section,doc_id,topic_id,probability
science,http://www.bbc.co.uk/news/science-environment-35208482,10,0.434623947804
business,http://www.bbc.co.uk/news/business-35152801,14,0.173499608275
uk,http://www.bbc.co.uk/news/uk-35208485,13,0.192681090065
tech,http://www.bbc.co.uk/news/technology-35204681,10,0.173769325813
business,http://www.bbc.co.uk/news/business-35208203,0,0.164886930052
health,http://www.bbc.co.uk/news/health-35199882,14,0.21460007324
business,http://www.bbc.co.uk/news/business-35201188,10,0.189819865416
world,http://www.bbc.co.uk/news/world-35205335,14,0.160854093015
uk,http://www.bbc.co.uk/news/uk-35208935,12,0.135029301504
uk,http://www.bbc.co.uk/news/uk-35208362,6,0.163555527088
business,http://www.bbc.co.uk/news/business-35209305,14,0.33969410051
uk,http://www.bbc.co.uk/news/uk-england-35204022,10,0.334950384914
tech,http://www.bbc.co.uk/news/technology-35209117,14,0.179230810594
uk,http://www.bbc.co.uk/news/uk-35209118,0,0.180773555994
uk,http://www.bbc.co.uk/news/uk-england-35208797,10,0.131612185244
world,http://www.bbc.co.uk/news/world-35205174,14,0.174128380526
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35161295,10,0.176368738083
uk,http://www.bbc.co.uk/news/uk-england-35209457,4,0.122251920002
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209348,14,0.208888084683
science,http://www.bbc.co.uk/news/science-environment-35175504,14,0.165716949223
science,http://www.bbc.co.uk/news/science-environment-35171408,13,0.215213289657
world,http://www.bbc.co.uk/news/world-35209119,0,0.114305950653
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209648,14,0.194529384231
uk,http://www.bbc.co.uk/news/uk-35210006,6,0.208821821349
uk,http://www.bbc.co.uk/news/uk-35204869,14,0.162995360483
uk,http://www.bbc.co.uk/news/uk-35209368,12,0.194818898132
uk,http://www.bbc.co.uk/news/uk-england-35209929,6,0.198129128985
uk,http://www.bbc.co.uk/news/uk-england-34806490,14,0.215096069038
uk,http://www.bbc.co.uk/news/uk-35210208,13,0.15707830775
uk,http://www.bbc.co.uk/news/uk-35209123,15,0.204086986538
uk,http://www.bbc.co.uk/news/uk-35210007,12,0.173123097519
uk,http://www.bbc.co.uk/news/uk-england-35210037,10,0.223775405191
uk,http://www.bbc.co.uk/news/uk-35209597,13,0.157937682163
world,http://www.bbc.co.uk/news/world-35210527,14,0.258083996919
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35210061,6,0.160757821314
health,http://www.bbc.co.uk/news/health-35210560,14,0.20809805649
uk,http://www.bbc.co.uk/news/uk-35210565,0,0.139460063869
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35210812,2,0.194230863412
uk,http://www.bbc.co.uk/news/uk-england-35210519,14,0.123309913768
uk,http://www.bbc.co.uk/news/uk-35211024,12,0.18434695068
uk,http://www.bbc.co.uk/news/uk-35208934,13,0.213670136022
uk,http://www.bbc.co.uk/news/uk-england-london-35210617,6,0.247792934047
tech,http://www.bbc.co.uk/news/technology-35192737,14,0.204326191661
uk,http://www.bbc.co.uk/news/uk-england-35211366,14,0.175951711193
business,http://www.bbc.co.uk/news/business-35201197,1,0.150230616479
uk,http://www.bbc.co.uk/news/uk-35208594,10,0.189296481873
tech,http://www.bbc.co.uk/news/technology-35156021,10,0.222794388104
tech,http://www.bbc.co.uk/news/technology-35208710,13,0.194548075993
tech,http://www.bbc.co.uk/news/technology-35204679,6,0.185725752372
tech,http://www.bbc.co.uk/news/technology-35156023,4,0.120304234252
tech,http://www.bbc.co.uk/news/technology-35204680,2,0.149699062288
business,http://www.bbc.co.uk/news/business-35209136,13,0.214678119941
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35153999,0,0.205497972059
uk,http://www.bbc.co.uk/news/uk-35212696,14,0.188828610248
uk,http://www.bbc.co.uk/news/uk-35211341,6,0.180969172643
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35213152,10,0.159273865687
uk,http://www.bbc.co.uk/news/uk-35213153,13,0.196826391223
uk,http://www.bbc.co.uk/news/uk-35213154,10,0.17539003795
uk,http://www.bbc.co.uk/news/uk-35213155,6,0.366774152871
health,http://www.bbc.co.uk/news/health-35213536,12,0.18412657066
uk,http://www.bbc.co.uk/news/uk-35166971,14,0.19080494059
uk,http://www.bbc.co.uk/news/uk-35213310,2,0.155340693984
uk,http://www.bbc.co.uk/news/uk-35211130,14,0.207141677681
uk,http://www.bbc.co.uk/news/uk-england-london-35213346,6,0.209063385243
uk,http://www.bbc.co.uk/news/uk-england-london-35213516,13,0.12819757219
uk,http://www.bbc.co.uk/news/uk-35213879,13,0.16597232455
uk,http://www.bbc.co.uk/news/uk-35213159,13,0.151822003738
uk,http://www.bbc.co.uk/news/uk-35211336,2,0.186670204485
uk,http://www.bbc.co.uk/news/uk-england-35213590,12,0.184967072478
uk,http://www.bbc.co.uk/news/uk-england-london-35213835,13,0.127730718837
uk,http://www.bbc.co.uk/news/uk-england-london-35215015,10,0.140475587049
uk,http://www.bbc.co.uk/news/uk-35215882,6,0.177586583666
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35215753,13,0.138058256209
uk,http://www.bbc.co.uk/news/uk-35215084,6,0.158722558497
uk,http://www.bbc.co.uk/news/uk-35215083,2,0.150628757074
uk,http://www.bbc.co.uk/news/uk-35216181,10,0.13742654235
uk,http://www.bbc.co.uk/news/uk-england-34997041,13,0.29742902146
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35204557,12,0.130762814766
education,http://www.bbc.co.uk/news/education-35216318,10,0.161914462012
uk,http://www.bbc.co.uk/news/uk-35216313,10,0.255554055037
uk,http://www.bbc.co.uk/news/uk-35216654,10,0.215018883159
uk,http://www.bbc.co.uk/news/uk-35216652,10,0.173440637002
health,http://www.bbc.co.uk/news/health-35216804,6,0.572127339941
uk,http://www.bbc.co.uk/news/uk-35216068,10,0.13968943755
education,http://www.bbc.co.uk/news/education-35216653,14,0.410166194793
uk,http://www.bbc.co.uk/news/uk-35216655,6,0.298009283246
uk,http://www.bbc.co.uk/news/uk-35213884,10,0.216218204214
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35216866,6,0.198143620478
uk,http://www.bbc.co.uk/news/uk-35217059,10,0.279215359959
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35216870,4,0.181790963242
uk,http://www.bbc.co.uk/news/uk-england-35217026,15,0.204003776711
uk,http://www.bbc.co.uk/news/uk-england-london-35216569,0,0.211987582622
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35216873,10,0.188858687571
uk,http://www.bbc.co.uk/news/uk-35218558,6,0.209735668408
uk,http://www.bbc.co.uk/news/uk-35218086,12,0.143447724367
uk,http://www.bbc.co.uk/news/uk-35218559,1,0.154726584007
business,http://www.bbc.co.uk/news/business-35218851,12,0.173112039423
health,http://www.bbc.co.uk/news/health-35219012,1,0.181752786067
health,http://www.bbc.co.uk/news/health-35215686,10,0.247520414358
business,http://www.bbc.co.uk/news/business-35217383,0,0.371920894891
business,http://www.bbc.co.uk/news/business-35101252,13,0.203451462808
business,http://www.bbc.co.uk/news/business-35155878,6,0.206431591912
health,http://www.bbc.co.uk/news/health-35199889,13,0.155657550838
education,http://www.bbc.co.uk/news/education-35193600,12,0.3021378848
uk,http://www.bbc.co.uk/news/uk-35218913,2,0.198361195012
health,http://www.bbc.co.uk/news/health-35150598,10,0.152676051197
business,http://www.bbc.co.uk/news/business-35219136,15,0.28914308384
science,http://www.bbc.co.uk/news/science-environment-35198675,10,0.136862010895
health,http://www.bbc.co.uk/news/health-35216963,6,0.208089849143
health,http://www.bbc.co.uk/news/health-35160283,6,0.22199133914
tech,http://www.bbc.co.uk/news/technology-35219247,4,0.148400833818
tech,http://www.bbc.co.uk/news/technology-35210019,12,0.211879916337
world,http://www.bbc.co.uk/news/world-35219013,13,0.204836046387
health,http://www.bbc.co.uk/news/health-35219015,6,0.252129587368
uk,http://www.bbc.co.uk/news/uk-35219018,0,0.145906900995
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35132781,10,0.169298768126
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35167132,1,0.360197509252
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35132784,6,0.21762636168
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35188830,6,0.151049952275
