section,doc_id,topic_id,probability
science,http://www.bbc.co.uk/news/science-environment-35208482,6,0.140926922652
business,http://www.bbc.co.uk/news/business-35152801,4,0.228421694754
uk,http://www.bbc.co.uk/news/uk-35208485,0,0.185390457048
tech,http://www.bbc.co.uk/news/technology-35204681,10,0.184044744435
business,http://www.bbc.co.uk/news/business-35208203,0,0.17940910695
health,http://www.bbc.co.uk/news/health-35199882,2,0.316538579773
business,http://www.bbc.co.uk/news/business-35201188,14,0.120969007648
world,http://www.bbc.co.uk/news/world-35205335,6,0.153904824321
uk,http://www.bbc.co.uk/news/uk-35208935,2,0.173573673874
uk,http://www.bbc.co.uk/news/uk-35208362,1,0.171850699844
business,http://www.bbc.co.uk/news/business-35209305,4,0.173885789759
uk,http://www.bbc.co.uk/news/uk-england-35204022,0,0.14264804221
tech,http://www.bbc.co.uk/news/technology-35209117,14,0.213558026881
uk,http://www.bbc.co.uk/news/uk-35209118,0,0.209158987304
uk,http://www.bbc.co.uk/news/uk-england-35208797,0,0.202041319523
world,http://www.bbc.co.uk/news/world-35205174,1,0.313944833047
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35161295,14,0.171635192132
uk,http://www.bbc.co.uk/news/uk-england-35209457,0,0.161545867081
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209348,4,0.372006431993
science,http://www.bbc.co.uk/news/science-environment-35175504,6,0.176344931525
science,http://www.bbc.co.uk/news/science-environment-35171408,0,0.179102545132
world,http://www.bbc.co.uk/news/world-35209119,12,0.178801085622
entertainment,http://www.bbc.co.uk/news/entertainment-arts-35209648,4,0.241937963639
uk,http://www.bbc.co.uk/news/uk-35210006,12,0.218922741344
uk,http://www.bbc.co.uk/news/uk-35204869,0,0.17222970197
uk,http://www.bbc.co.uk/news/uk-35209368,2,0.18875276815
uk,http://www.bbc.co.uk/news/uk-england-35209929,14,0.243274782813
uk,http://www.bbc.co.uk/news/uk-england-34806490,14,0.19692407284
